Time_ps,Density_g_per_cm3
6.555000019543114620e-01,2.089518720820241260e+00
6.560000019558021034e-01,2.089518720820241260e+00
6.565000019572928558e-01,2.089518720820241260e+00
6.570000019587836082e-01,2.089518720820241260e+00
6.575000019602742496e-01,2.089518720820241260e+00
6.580000019617650020e-01,2.089518720820241260e+00
6.585000019632556434e-01,2.089518720820241260e+00
6.590000019647463958e-01,2.089518720820241260e+00
6.595000019662370372e-01,2.089518720820241260e+00
6.600000019677277896e-01,2.089518720820241260e+00
6.605000019692184310e-01,2.089518720820241260e+00
6.610000019707091834e-01,2.089518720820241260e+00
6.615000019721999358e-01,2.089518720820241260e+00
6.620000019736905772e-01,2.089518720820241260e+00
6.625000019751813296e-01,2.089518720820241260e+00
6.630000019766719710e-01,2.089518720820241260e+00
6.635000019781627234e-01,2.089518720820241260e+00
6.640000019796533648e-01,2.089518720820241260e+00
6.645000019811441172e-01,2.089518720820241260e+00
6.650000019826347586e-01,2.089518720820241260e+00
6.655000019841255110e-01,2.089518720820241260e+00
6.660000019856162634e-01,2.089518720820241260e+00
6.665000019871069048e-01,2.089518720820241260e+00
6.670000019885976572e-01,2.089518720820241260e+00
6.675000019900882986e-01,2.089518720820241260e+00
6.680000019915790510e-01,2.089518720820241260e+00
6.685000019930696924e-01,2.089518720820241260e+00
6.690000019945604448e-01,2.089518720820241260e+00
6.695000019960510862e-01,2.089518720820241260e+00
6.700000019975418386e-01,2.089518720820241260e+00
6.705000019990325910e-01,2.089518720820241260e+00
6.710000020005232324e-01,2.089518720820241260e+00
6.715000020020139848e-01,2.089518720820241260e+00
6.720000020035046262e-01,2.089518720820241260e+00
6.725000020049953786e-01,2.089518720820241260e+00
6.730000020064860200e-01,2.089518720820241260e+00
6.735000020079767724e-01,2.089518720820241260e+00
6.740000020094674138e-01,2.089518720820241260e+00
6.745000020109581662e-01,2.089518720820241260e+00
6.750000020124489186e-01,2.089518720820241260e+00
6.755000020139395600e-01,2.089518720820241260e+00
6.760000020154303124e-01,2.089518720820241260e+00
6.765000020169209538e-01,2.089518720820241260e+00
6.770000020184117062e-01,2.089518720820241260e+00
6.775000020199023476e-01,2.089518720820241260e+00
6.780000020213931000e-01,2.089518720820241260e+00
6.785000020228837414e-01,2.089518720820241260e+00
6.790000020243744938e-01,2.089518720820241260e+00
6.795000020258651352e-01,2.089518720820241260e+00
6.800000020273558876e-01,2.089518720820241260e+00
6.805000020288466400e-01,2.089518720820241260e+00
6.810000020303372814e-01,2.089518720820241260e+00
6.815000020318280338e-01,2.089518720820241260e+00
6.820000020333186752e-01,2.089518720820241260e+00
6.825000020348094276e-01,2.089518720820241260e+00
6.830000020363000690e-01,2.089518720820241260e+00
6.835000020377908214e-01,2.089518720820241260e+00
6.840000020392814628e-01,2.089518720820241260e+00
6.845000020407722152e-01,2.089518720820241260e+00
6.850000020422629676e-01,2.089518720820241260e+00
6.855000020437536090e-01,2.089518720820241260e+00
6.860000020452443614e-01,2.089518720820241260e+00
6.865000020467350028e-01,2.089518720820241260e+00
6.870000020482257552e-01,2.089518720820241260e+00
6.875000020497163966e-01,2.089518720820241260e+00
6.880000020512071490e-01,2.089518720820241260e+00
6.885000020526977904e-01,2.089518720820241260e+00
6.890000020541885428e-01,2.089518720820241260e+00
6.895000020556792952e-01,2.089518720820241260e+00
6.900000020571699366e-01,2.089518720820241260e+00
6.905000020586606890e-01,2.089518720820241260e+00
6.910000020601513304e-01,2.089518720820241260e+00
6.915000020616420828e-01,2.089518720820241260e+00
6.920000020631327242e-01,2.089518720820241260e+00
6.925000020646234766e-01,2.089518720820241260e+00
6.930000020661141180e-01,2.089518720820241260e+00
6.935000020676048704e-01,2.089518720820241260e+00
6.940000020690956228e-01,2.089518720820241260e+00
6.945000020705862642e-01,2.089518720820241260e+00
6.950000020720770166e-01,2.089518720820241260e+00
6.955000020735676580e-01,2.089518720820241260e+00
6.960000020750584104e-01,2.089518720820241260e+00
6.965000020765490518e-01,2.089518720820241260e+00
6.970000020780398042e-01,2.089518720820241260e+00
6.975000020795304456e-01,2.089518720820241260e+00
6.980000020810211980e-01,2.089518720820241260e+00
6.985000020825119504e-01,2.089518720820241260e+00
6.990000020840025918e-01,2.089518720820241260e+00
6.995000020854933442e-01,2.089518720820241260e+00
7.000000020869839856e-01,2.089518720820241260e+00
7.005000020884747380e-01,2.089518720820241260e+00
7.010000020899653794e-01,2.089518720820241260e+00
7.015000020914561318e-01,2.089518720820241260e+00
7.020000020929467732e-01,2.089518720820241260e+00
7.025000020944375256e-01,2.089518720820241260e+00
7.030000020959282780e-01,2.089518720820241260e+00
7.035000020974189194e-01,2.089518720820241260e+00
7.040000020989096718e-01,2.089518720820241260e+00
7.045000021004003132e-01,2.089518720820241260e+00
7.050000021018910656e-01,2.089518720820241260e+00
7.055000021033817070e-01,2.089518720820241260e+00
7.060000021048724594e-01,2.089518720820241260e+00
7.065000021063631008e-01,2.089518720820241260e+00
7.070000021078538532e-01,2.089518720820241260e+00
7.075000021093446056e-01,2.089518720820241260e+00
7.080000021108352470e-01,2.089518720820241260e+00
7.085000021123259994e-01,2.089518720820241260e+00
7.090000021138166408e-01,2.089518720820241260e+00
7.095000021153073932e-01,2.089518720820241260e+00
7.100000021167980346e-01,2.089518720820241260e+00
7.105000021182887870e-01,2.089518720820241260e+00
7.110000021197794284e-01,2.089518720820241260e+00
7.115000021212701808e-01,2.089518720820241260e+00
7.120000021227608222e-01,2.089518720820241260e+00
7.125000021242515746e-01,2.089518720820241260e+00
7.130000021257423271e-01,2.089518720820241260e+00
7.135000021272329684e-01,2.089518720820241260e+00
7.140000021287237209e-01,2.089518720820241260e+00
7.145000021302143622e-01,2.089518720820241260e+00
7.150000021317051146e-01,2.089518720820241260e+00
7.155000021331957560e-01,2.089518720820241260e+00
7.160000021346865084e-01,2.089518720820241260e+00
7.165000021361771498e-01,2.089518720820241260e+00
7.170000021376679022e-01,2.089518720820241260e+00
7.175000021391586547e-01,2.089518720820241260e+00
7.180000021406492960e-01,2.089518720820241260e+00
7.185000021421400485e-01,2.089518720820241260e+00
7.190000021436306898e-01,2.089518720820241260e+00
7.195000021451214423e-01,2.089518720820241260e+00
7.200000021466120836e-01,2.089518720820241260e+00
7.205000021481028361e-01,2.089518720820241260e+00
7.210000021495934774e-01,2.089518720820241260e+00
7.215000021510842299e-01,2.089518720820241260e+00
7.220000021525749823e-01,2.089518720820241260e+00
7.225000021540656236e-01,2.089518720820241260e+00
7.230000021555563761e-01,2.089518720820241260e+00
7.235000021570470174e-01,2.089518720820241260e+00
7.240000021585377699e-01,2.089518720820241260e+00
7.245000021600284112e-01,2.089518720820241260e+00
7.250000021615191637e-01,2.089518720820241260e+00
7.255000021630098050e-01,2.089518720820241260e+00
7.260000021645005575e-01,2.089518720820241260e+00
7.265000021659913099e-01,2.089518720820241260e+00
7.270000021674819513e-01,2.089518720820241260e+00
7.275000021689727037e-01,2.089518720820241260e+00
7.280000021704633451e-01,2.089518720820241260e+00
7.285000021719540975e-01,2.089518720820241260e+00
7.290000021734447389e-01,2.089518720820241260e+00
7.295000021749354913e-01,2.089518720820241260e+00
7.300000021764261326e-01,2.089518720820241260e+00
7.305000021779168851e-01,2.089518720820241260e+00
7.310000021794076375e-01,2.089518720820241260e+00
7.315000021808982789e-01,2.089518720820241260e+00
7.320000021823890313e-01,2.089518720820241260e+00
7.325000021838796727e-01,2.089518720820241260e+00
7.330000021853704251e-01,2.089518720820241260e+00
7.335000021868610665e-01,2.089518720820241260e+00
7.340000021883518189e-01,2.089518720820241260e+00
7.345000021898424603e-01,2.089518720820241260e+00
7.350000021913332127e-01,2.089518720820241260e+00
7.355000021928239651e-01,2.089518720820241260e+00
7.360000021943146065e-01,2.089518720820241260e+00
7.365000021958053589e-01,2.089518720820241260e+00
7.370000021972960003e-01,2.089518720820241260e+00
7.375000021987867527e-01,2.089518720820241260e+00
7.380000022002773941e-01,2.089518720820241260e+00
7.385000022017681465e-01,2.089518720820241260e+00
7.390000022032587879e-01,2.089518720820241260e+00
7.395000022047495403e-01,2.089518720820241260e+00
7.400000022062401817e-01,2.089518720820241260e+00
7.405000022077309341e-01,2.089518720820241260e+00
7.410000022092216865e-01,2.089518720820241260e+00
7.415000022107123279e-01,2.089518720820241260e+00
7.420000022122030803e-01,2.089518720820241260e+00
7.425000022136937217e-01,2.089518720820241260e+00
7.430000022151844741e-01,2.089518720820241260e+00
7.435000022166751155e-01,2.089518720820241260e+00
7.440000022181658679e-01,2.089518720820241260e+00
7.445000022196565093e-01,2.089518720820241260e+00
7.450000022211472617e-01,2.089518720820241260e+00
7.455000022226380141e-01,2.089518720820241260e+00
7.460000022241286555e-01,2.089518720820241260e+00
7.465000022256194079e-01,2.089518720820241260e+00
7.470000022271100493e-01,2.089518720820241260e+00
7.475000022286008017e-01,2.089518720820241260e+00
7.480000022300914431e-01,2.089518720820241260e+00
7.485000022315821955e-01,2.089518720820241260e+00
7.490000022330728369e-01,2.089518720820241260e+00
7.495000022345635893e-01,2.089518720820241260e+00
7.500000022360543417e-01,2.072544694769273388e+00
7.505000022375449831e-01,2.072544694769273388e+00
7.510000022390357355e-01,2.072544694769273388e+00
7.515000022405263769e-01,2.072544694769273388e+00
7.520000022420171293e-01,2.072544694769273388e+00
7.525000022435077707e-01,2.072544694769273388e+00
7.530000022449985231e-01,2.072544694769273388e+00
7.535000022464891645e-01,2.072544694769273388e+00
7.540000022479799169e-01,2.072544694769273388e+00
7.545000022494706693e-01,2.072544694769273388e+00
7.550000022509613107e-01,2.072544694769273388e+00
7.555000022524520631e-01,2.072544694769273388e+00
7.560000022539427045e-01,2.072544694769273388e+00
7.565000022554334569e-01,2.072544694769273388e+00
7.570000022569240983e-01,2.072544694769273388e+00
7.575000022584148507e-01,2.072544694769273388e+00
7.580000022599054921e-01,2.072544694769273388e+00
7.585000022613962445e-01,2.072544694769273388e+00
7.590000022628869969e-01,2.072544694769273388e+00
7.595000022643776383e-01,2.072544694769273388e+00
7.600000022658683907e-01,2.072544694769273388e+00
7.605000022673590321e-01,2.072544694769273388e+00
7.610000022688497845e-01,2.072544694769273388e+00
7.615000022703404259e-01,2.072544694769273388e+00
7.620000022718311783e-01,2.072544694769273388e+00
7.625000022733218197e-01,2.072544694769273388e+00
7.630000022748125721e-01,2.072544694769273388e+00
7.635000022763033245e-01,2.072544694769273388e+00
7.640000022777939659e-01,2.072544694769273388e+00
7.645000022792847183e-01,2.072544694769273388e+00
7.650000022807753597e-01,2.072544694769273388e+00
7.655000022822661121e-01,2.072544694769273388e+00
7.660000022837567535e-01,2.072544694769273388e+00
7.665000022852475059e-01,2.072544694769273388e+00
7.670000022867381473e-01,2.072544694769273388e+00
7.675000022882288997e-01,2.072544694769273388e+00
7.680000022897195411e-01,2.072544694769273388e+00
7.685000022912102935e-01,2.072544694769273388e+00
7.690000022927010459e-01,2.072544694769273388e+00
7.695000022941916873e-01,2.072544694769273388e+00
7.700000022956824397e-01,2.072544694769273388e+00
7.705000022971730811e-01,2.072544694769273388e+00
7.710000022986638335e-01,2.072544694769273388e+00
7.715000023001544749e-01,2.072544694769273388e+00
7.720000023016452273e-01,2.072544694769273388e+00
7.725000023031358687e-01,2.072544694769273388e+00
7.730000023046266211e-01,2.072544694769273388e+00
7.735000023061173735e-01,2.072544694769273388e+00
7.740000023076080149e-01,2.072544694769273388e+00
7.745000023090987673e-01,2.072544694769273388e+00
7.750000023105894087e-01,2.092010288822193864e+00
7.755000023120801611e-01,2.092010288822193864e+00
7.760000023135708025e-01,2.092010288822193864e+00
7.765000023150615549e-01,2.092010288822193864e+00
7.770000023165521963e-01,2.092010288822193864e+00
7.775000023180429487e-01,2.092010288822193864e+00
7.780000023195337011e-01,2.092010288822193864e+00
7.785000023210243425e-01,2.092010288822193864e+00
7.790000023225150949e-01,2.092010288822193864e+00
7.795000023240057363e-01,2.092010288822193864e+00
7.800000023254964887e-01,2.092010288822193864e+00
7.805000023269871301e-01,2.092010288822193864e+00
7.810000023284778825e-01,2.092010288822193864e+00
7.815000023299685239e-01,2.092010288822193864e+00
7.820000023314592763e-01,2.092010288822193864e+00
7.825000023329500287e-01,2.092010288822193864e+00
7.830000023344406701e-01,2.092010288822193864e+00
7.835000023359314225e-01,2.092010288822193864e+00
7.840000023374220639e-01,2.092010288822193864e+00
7.845000023389128163e-01,2.092010288822193864e+00
7.850000023404034577e-01,2.092010288822193864e+00
7.855000023418942101e-01,2.092010288822193864e+00
7.860000023433848515e-01,2.092010288822193864e+00
7.865000023448756039e-01,2.092010288822193864e+00
7.870000023463663563e-01,2.092010288822193864e+00
7.875000023478569977e-01,2.092010288822193864e+00
7.880000023493477501e-01,2.092010288822193864e+00
7.885000023508383915e-01,2.092010288822193864e+00
7.890000023523291439e-01,2.092010288822193864e+00
7.895000023538197853e-01,2.092010288822193864e+00
7.900000023553105377e-01,2.092010288822193864e+00
7.905000023568011791e-01,2.092010288822193864e+00
7.910000023582919315e-01,2.092010288822193864e+00
7.915000023597826839e-01,2.092010288822193864e+00
7.920000023612733253e-01,2.092010288822193864e+00
7.925000023627640777e-01,2.092010288822193864e+00
7.930000023642547191e-01,2.092010288822193864e+00
7.935000023657454715e-01,2.092010288822193864e+00
7.940000023672361129e-01,2.092010288822193864e+00
7.945000023687268653e-01,2.092010288822193864e+00
7.950000023702175067e-01,2.092010288822193864e+00
7.955000023717082591e-01,2.092010288822193864e+00
7.960000023731990115e-01,2.092010288822193864e+00
7.965000023746896529e-01,2.092010288822193864e+00
7.970000023761804053e-01,2.092010288822193864e+00
7.975000023776710467e-01,2.092010288822193864e+00
7.980000023791617991e-01,2.092010288822193864e+00
7.985000023806524405e-01,2.092010288822193864e+00
7.990000023821431929e-01,2.092010288822193864e+00
7.995000023836338343e-01,2.092010288822193864e+00
8.000000023851245867e-01,2.081935680715444548e+00
8.005000023866152281e-01,2.081935680715444548e+00
8.010000023881059805e-01,2.081935680715444548e+00
8.015000023895967329e-01,2.081935680715444548e+00
8.020000023910873743e-01,2.081935680715444548e+00
8.025000023925781267e-01,2.081935680715444548e+00
8.030000023940687681e-01,2.081935680715444548e+00
8.035000023955595205e-01,2.081935680715444548e+00
8.040000023970501619e-01,2.081935680715444548e+00
8.045000023985409143e-01,2.081935680715444548e+00
8.050000024000315557e-01,2.081935680715444548e+00
8.055000024015223081e-01,2.081935680715444548e+00
8.060000024030130605e-01,2.081935680715444548e+00
8.065000024045037019e-01,2.081935680715444548e+00
8.070000024059944543e-01,2.081935680715444548e+00
8.075000024074850957e-01,2.081935680715444548e+00
8.080000024089758481e-01,2.081935680715444548e+00
8.085000024104664895e-01,2.081935680715444548e+00
8.090000024119572419e-01,2.081935680715444548e+00
8.095000024134478833e-01,2.081935680715444548e+00
8.100000024149386357e-01,2.081935680715444548e+00
8.105000024164293881e-01,2.081935680715444548e+00
8.110000024179200295e-01,2.081935680715444548e+00
8.115000024194107819e-01,2.081935680715444548e+00
8.120000024209014233e-01,2.081935680715444548e+00
8.125000024223921757e-01,2.082406644565473641e+00
8.130000024238828171e-01,2.082406644565473641e+00
8.135000024253735695e-01,2.082406644565473641e+00
8.140000024268642109e-01,2.082406644565473641e+00
8.145000024283549633e-01,2.082406644565473641e+00
8.150000024298457157e-01,2.082406644565473641e+00
8.155000024313363571e-01,2.082406644565473641e+00
8.160000024328271095e-01,2.082406644565473641e+00
8.165000024343177509e-01,2.082406644565473641e+00
8.170000024358085033e-01,2.082406644565473641e+00
8.175000024372991447e-01,2.082406644565473641e+00
8.180000024387898971e-01,2.082406644565473641e+00
8.185000024402805385e-01,2.082406644565473641e+00
8.190000024417712909e-01,2.082406644565473641e+00
8.195000024432620434e-01,2.082406644565473641e+00
8.200000024447526847e-01,2.082406644565473641e+00
8.205000024462434371e-01,2.082406644565473641e+00
8.210000024477340785e-01,2.082406644565473641e+00
8.215000024492248309e-01,2.082406644565473641e+00
8.220000024507154723e-01,2.082406644565473641e+00
8.225000024522062247e-01,2.082406644565473641e+00
8.230000024536968661e-01,2.082406644565473641e+00
8.235000024551876185e-01,2.082406644565473641e+00
8.240000024566783710e-01,2.082406644565473641e+00
8.245000024581690123e-01,2.082406644565473641e+00
8.250000024596597648e-01,2.083648566311298911e+00
8.255000024611504061e-01,2.083648566311298911e+00
8.260000024626411586e-01,2.083648566311298911e+00
8.265000024641317999e-01,2.083648566311298911e+00
8.270000024656225524e-01,2.083648566311298911e+00
8.275000024671131937e-01,2.083648566311298911e+00
8.280000024686039461e-01,2.083648566311298911e+00
8.285000024700945875e-01,2.083648566311298911e+00
8.290000024715853399e-01,2.083648566311298911e+00
8.295000024730760924e-01,2.083648566311298911e+00
8.300000024745667337e-01,2.083648566311298911e+00
8.305000024760574862e-01,2.083648566311298911e+00
8.310000024775481275e-01,2.083648566311298911e+00
8.315000024790388800e-01,2.083648566311298911e+00
8.320000024805295213e-01,2.083648566311298911e+00
8.325000024820202738e-01,2.083648566311298911e+00
8.330000024835109151e-01,2.083648566311298911e+00
8.335000024850016676e-01,2.083648566311298911e+00
8.340000024864924200e-01,2.083648566311298911e+00
8.345000024879830614e-01,2.083648566311298911e+00
8.350000024894738138e-01,2.083648566311298911e+00
8.355000024909644551e-01,2.083648566311298911e+00
8.360000024924552076e-01,2.083648566311298911e+00
8.365000024939458489e-01,2.083648566311298911e+00
8.370000024954366014e-01,2.083648566311298911e+00
8.375000024969272427e-01,2.083648566311298911e+00
8.380000024984179952e-01,2.083648566311298911e+00
8.385000024999087476e-01,2.083648566311298911e+00
8.390000025013993890e-01,2.083648566311298911e+00
8.395000025028901414e-01,2.083648566311298911e+00
8.400000025043807828e-01,2.083648566311298911e+00
8.405000025058715352e-01,2.083648566311298911e+00
8.410000025073621766e-01,2.083648566311298911e+00
8.415000025088529290e-01,2.083648566311298911e+00
8.420000025103435703e-01,2.083648566311298911e+00
8.425000025118343228e-01,2.083648566311298911e+00
8.430000025133250752e-01,2.083648566311298911e+00
8.435000025148157166e-01,2.083648566311298911e+00
8.440000025163064690e-01,2.083648566311298911e+00
8.445000025177971104e-01,2.083648566311298911e+00
8.450000025192878628e-01,2.083648566311298911e+00
8.455000025207785042e-01,2.083648566311298911e+00
8.460000025222692566e-01,2.083648566311298911e+00
8.465000025237598980e-01,2.083648566311298911e+00
8.470000025252506504e-01,2.083648566311298911e+00
8.475000025267414028e-01,2.083648566311298911e+00
8.480000025282320442e-01,2.083648566311298911e+00
8.485000025297227966e-01,2.083648566311298911e+00
8.490000025312134380e-01,2.083648566311298911e+00
8.495000025327041904e-01,2.083648566311298911e+00
8.500000025341948318e-01,2.084327194513396098e+00
8.505000025356855842e-01,2.084327194513396098e+00
8.510000025371762256e-01,2.084327194513396098e+00
8.515000025386669780e-01,2.084327194513396098e+00
8.520000025401577304e-01,2.084327194513396098e+00
8.525000025416483718e-01,2.084327194513396098e+00
8.530000025431391242e-01,2.084327194513396098e+00
8.535000025446297656e-01,2.084327194513396098e+00
8.540000025461205180e-01,2.084327194513396098e+00
8.545000025476111594e-01,2.084327194513396098e+00
8.550000025491019118e-01,2.084327194513396098e+00
8.555000025505925532e-01,2.084327194513396098e+00
8.560000025520833056e-01,2.084327194513396098e+00
8.565000025535740580e-01,2.084327194513396098e+00
8.570000025550646994e-01,2.084327194513396098e+00
8.575000025565554518e-01,2.084327194513396098e+00
8.580000025580460932e-01,2.084327194513396098e+00
8.585000025595368456e-01,2.084327194513396098e+00
8.590000025610274870e-01,2.084327194513396098e+00
8.595000025625182394e-01,2.084327194513396098e+00
8.600000025640088808e-01,2.084327194513396098e+00
8.605000025654996332e-01,2.084327194513396098e+00
8.610000025669902746e-01,2.084327194513396098e+00
8.615000025684810270e-01,2.084327194513396098e+00
8.620000025699717794e-01,2.084327194513396098e+00
8.625000025714624208e-01,2.089926272228932458e+00
8.630000025729531732e-01,2.089926272228932458e+00
8.635000025744438146e-01,2.089926272228932458e+00
8.640000025759345670e-01,2.089926272228932458e+00
8.645000025774252084e-01,2.089926272228932458e+00
8.650000025789159608e-01,2.089926272228932458e+00
8.655000025804066022e-01,2.089926272228932458e+00
8.660000025818973546e-01,2.089926272228932458e+00
8.665000025833881070e-01,2.089926272228932458e+00
8.670000025848787484e-01,2.089926272228932458e+00
8.675000025863695008e-01,2.089926272228932458e+00
8.680000025878601422e-01,2.089926272228932458e+00
8.685000025893508946e-01,2.089926272228932458e+00
8.690000025908415360e-01,2.089926272228932458e+00
8.695000025923322884e-01,2.089926272228932458e+00
8.700000025938229298e-01,2.089926272228932458e+00
8.705000025953136822e-01,2.089926272228932458e+00
8.710000025968044346e-01,2.089926272228932458e+00
8.715000025982950760e-01,2.089926272228932458e+00
8.720000025997858284e-01,2.089926272228932458e+00
8.725000026012764698e-01,2.089926272228932458e+00
8.730000026027672222e-01,2.089926272228932458e+00
8.735000026042578636e-01,2.089926272228932458e+00
8.740000026057486160e-01,2.089926272228932458e+00
8.745000026072392574e-01,2.089926272228932458e+00
8.750000026087300098e-01,2.089926272228932458e+00
8.755000026102207622e-01,2.089926272228932458e+00
8.760000026117114036e-01,2.089926272228932458e+00
8.765000026132021560e-01,2.089926272228932458e+00
8.770000026146927974e-01,2.089926272228932458e+00
8.775000026161835498e-01,2.089926272228932458e+00
8.780000026176741912e-01,2.089926272228932458e+00
8.785000026191649436e-01,2.089926272228932458e+00
8.790000026206555850e-01,2.089926272228932458e+00
8.795000026221463374e-01,2.089926272228932458e+00
8.800000026236370898e-01,2.089926272228932458e+00
8.805000026251277312e-01,2.089926272228932458e+00
8.810000026266184836e-01,2.089926272228932458e+00
8.815000026281091250e-01,2.089926272228932458e+00
8.820000026295998774e-01,2.089926272228932458e+00
8.825000026310905188e-01,2.089926272228932458e+00
8.830000026325812712e-01,2.089926272228932458e+00
8.835000026340719126e-01,2.089926272228932458e+00
8.840000026355626650e-01,2.089926272228932458e+00
8.845000026370534174e-01,2.089926272228932458e+00
8.850000026385440588e-01,2.089926272228932458e+00
8.855000026400348112e-01,2.089926272228932458e+00
8.860000026415254526e-01,2.089926272228932458e+00
8.865000026430162050e-01,2.089926272228932458e+00
8.870000026445068464e-01,2.089926272228932458e+00
8.875000026459975988e-01,2.083550372263994976e+00
8.880000026474882402e-01,2.083550372263994976e+00
8.885000026489789926e-01,2.083550372263994976e+00
8.890000026504696340e-01,2.083550372263994976e+00
8.895000026519603864e-01,2.083550372263994976e+00
8.900000026534511388e-01,2.083550372263994976e+00
8.905000026549417802e-01,2.083550372263994976e+00
8.910000026564325326e-01,2.083550372263994976e+00
8.915000026579231740e-01,2.083550372263994976e+00
8.920000026594139264e-01,2.083550372263994976e+00
8.925000026609045678e-01,2.083550372263994976e+00
8.930000026623953202e-01,2.083550372263994976e+00
8.935000026638859616e-01,2.083550372263994976e+00
8.940000026653767140e-01,2.083550372263994976e+00
8.945000026668674664e-01,2.083550372263994976e+00
8.950000026683581078e-01,2.083550372263994976e+00
8.955000026698488602e-01,2.083550372263994976e+00
8.960000026713395016e-01,2.083550372263994976e+00
8.965000026728302540e-01,2.083550372263994976e+00
8.970000026743208954e-01,2.083550372263994976e+00
8.975000026758116478e-01,2.083550372263994976e+00
8.980000026773022892e-01,2.083550372263994976e+00
8.985000026787930416e-01,2.083550372263994976e+00
8.990000026802837940e-01,2.083550372263994976e+00
8.995000026817744354e-01,2.083550372263994976e+00
9.000000026832651878e-01,2.083550372263994976e+00
9.005000026847558292e-01,2.083550372263994976e+00
9.010000026862465816e-01,2.083550372263994976e+00
9.015000026877372230e-01,2.083550372263994976e+00
9.020000026892279754e-01,2.083550372263994976e+00
9.025000026907186168e-01,2.083550372263994976e+00
9.030000026922093692e-01,2.083550372263994976e+00
9.035000026937001216e-01,2.083550372263994976e+00
9.040000026951907630e-01,2.083550372263994976e+00
9.045000026966815154e-01,2.083550372263994976e+00
9.050000026981721568e-01,2.083550372263994976e+00
9.055000026996629092e-01,2.083550372263994976e+00
9.060000027011535506e-01,2.083550372263994976e+00
9.065000027026443030e-01,2.083550372263994976e+00
9.070000027041349444e-01,2.083550372263994976e+00
9.075000027056256968e-01,2.083550372263994976e+00
9.080000027071164492e-01,2.083550372263994976e+00
9.085000027086070906e-01,2.083550372263994976e+00
9.090000027100978430e-01,2.083550372263994976e+00
9.095000027115884844e-01,2.083550372263994976e+00
9.100000027130792368e-01,2.083550372263994976e+00
9.105000027145698782e-01,2.083550372263994976e+00
9.110000027160606306e-01,2.083550372263994976e+00
9.115000027175512720e-01,2.083550372263994976e+00
9.120000027190420244e-01,2.083550372263994976e+00
9.125000027205327768e-01,2.083810436322858006e+00
9.130000027220234182e-01,2.083810436322858006e+00
9.135000027235141706e-01,2.083810436322858006e+00
9.140000027250048120e-01,2.083810436322858006e+00
9.145000027264955644e-01,2.083810436322858006e+00
9.150000027279862058e-01,2.083810436322858006e+00
9.155000027294769582e-01,2.083810436322858006e+00
9.160000027309675996e-01,2.083810436322858006e+00
9.165000027324583520e-01,2.083810436322858006e+00
9.170000027339491044e-01,2.083810436322858006e+00
9.175000027354397458e-01,2.083810436322858006e+00
9.180000027369304982e-01,2.083810436322858006e+00
9.185000027384211396e-01,2.083810436322858006e+00
9.190000027399118920e-01,2.083810436322858006e+00
9.195000027414025334e-01,2.083810436322858006e+00
9.200000027428932858e-01,2.083810436322858006e+00
9.205000027443839272e-01,2.083810436322858006e+00
9.210000027458746796e-01,2.083810436322858006e+00
9.215000027473653210e-01,2.083810436322858006e+00
9.220000027488560734e-01,2.083810436322858006e+00
9.225000027503468258e-01,2.083810436322858006e+00
9.230000027518374672e-01,2.083810436322858006e+00
9.235000027533282196e-01,2.083810436322858006e+00
9.240000027548188610e-01,2.083810436322858006e+00
9.245000027563096134e-01,2.083810436322858006e+00
9.250000027578002548e-01,2.095354689894737277e+00
9.255000027592910072e-01,2.095354689894737277e+00
9.260000027607816486e-01,2.095354689894737277e+00
9.265000027622724010e-01,2.095354689894737277e+00
9.270000027637631534e-01,2.095354689894737277e+00
9.275000027652537948e-01,2.095354689894737277e+00
9.280000027667445472e-01,2.095354689894737277e+00
9.285000027682351886e-01,2.095354689894737277e+00
9.290000027697259410e-01,2.095354689894737277e+00
9.295000027712165824e-01,2.095354689894737277e+00
9.300000027727073348e-01,2.095354689894737277e+00
9.305000027741979762e-01,2.095354689894737277e+00
9.310000027756887286e-01,2.095354689894737277e+00
9.315000027771794811e-01,2.095354689894737277e+00
9.320000027786701224e-01,2.095354689894737277e+00
9.325000027801608748e-01,2.095354689894737277e+00
9.330000027816515162e-01,2.095354689894737277e+00
9.335000027831422686e-01,2.095354689894737277e+00
9.340000027846329100e-01,2.095354689894737277e+00
9.345000027861236624e-01,2.095354689894737277e+00
9.350000027876143038e-01,2.095354689894737277e+00
9.355000027891050562e-01,2.095354689894737277e+00
9.360000027905958087e-01,2.095354689894737277e+00
9.365000027920864500e-01,2.095354689894737277e+00
9.370000027935772025e-01,2.095354689894737277e+00
9.375000027950678438e-01,2.110333758586264263e+00
9.380000027965585963e-01,2.110333758586264263e+00
9.385000027980492376e-01,2.110333758586264263e+00
9.390000027995399901e-01,2.110333758586264263e+00
9.395000028010306314e-01,2.110333758586264263e+00
9.400000028025213838e-01,2.110333758586264263e+00
9.405000028040121363e-01,2.110333758586264263e+00
9.410000028055027776e-01,2.110333758586264263e+00
9.415000028069935301e-01,2.110333758586264263e+00
9.420000028084841714e-01,2.110333758586264263e+00
9.425000028099749239e-01,2.110333758586264263e+00
9.430000028114655652e-01,2.110333758586264263e+00
9.435000028129563177e-01,2.110333758586264263e+00
9.440000028144469590e-01,2.110333758586264263e+00
9.445000028159377115e-01,2.110333758586264263e+00
9.450000028174284639e-01,2.110333758586264263e+00
9.455000028189191053e-01,2.110333758586264263e+00
9.460000028204098577e-01,2.110333758586264263e+00
